record_id,schema_version,record_type,related_record_id,diffusant,diffusant_isotope,diffusant_valence,co_diffusant,diffusion_type,diffusion_type_qualifier,reference_frame,host_type,host_name,host_ima_name,host_formula,host_endmember,host_group,host_origin,crystallographic_direction,anisotropy_flag,polycrystal_flag,composition_as_reported,composition_basis,sio2_wt_pct,tio2_wt_pct,al2o3_wt_pct,cr2o3_wt_pct,feot_wt_pct,feo_wt_pct,fe2o3_wt_pct,mno_wt_pct,mgo_wt_pct,cao_wt_pct,na2o_wt_pct,k2o_wt_pct,p2o5_wt_pct,nio_wt_pct,other_oxides,mg_number,nbo_t,composition_notes,hydrous_flag,h2o_wt_pct,h2o_wt_pct_min,h2o_wt_pct_max,a_h2o,water_notes,t_k,t_min_k,t_max_k,t_original_value,t_original_unit,p_pa,p_min_pa,p_max_pa,p_original_value,p_original_unit,fo2_buffer,fo2_buffer_offset,log10_fo2_bar,fo2_constraint,apparatus,duration_s,d0_m2_s,log10_d0_m2_s,d0_unc_log10,d0_unc_type,d0_original_value,d0_original_unit,ea_j_mol,ea_unc_j_mol,ea_unc_type,ea_original_value,ea_original_unit,activation_volume_m3_mol,activation_volume_unc_m3_mol,activation_volume_original_value,activation_volume_original_unit,arrhenius_equation_form,gas_constant_used_j_mol_k,d_m2_s,log10_d_m2_s,d_unc_log10,d_unc_type,d_original_value,d_original_unit,n_experiments,n_temperature_points,fit_r_squared,method,experiment_geometry,analytical_technique,direct_measurement_flag,grain_boundary_contribution,concentration_dependent_flag,mixed_md_experiment_flag,quality_flag,t_calibration_notes,caveats,notes,extracted_from,compiler,compilation_date,review_status,citation_key,authors,year,title,journal,volume,pages,doi,source_locus
DDB001897,1.0.0,isothermal_d,,Cl,,,,chemical,effective_binary,unspecified,melt,Rhyolite17 (LGB),,,,melt_rhyolite,,,false,false,Rhyolite17 (LGB); SiO2=77.86;TiO2=0.07;Al2O3=12.64;FeOt=0.8;MnO=0.04;MgO=0.06;CaO=0.62;Na2O=3.88;K2O=4.03,wt_pct_oxide,77.86,0.07,12.64,,0.8,,,0.04,0.06,0.62,3.88,4.03,,,,,,anhydrous_total=100,true,0.0006,,,,,1473.15,1473.15,1473.15,1473.15,K,100000,100000,100000,0.1,MPa,,,,,,15780,,,,,,,,,,,,,,,,,,2.88403150313e-12,-11.54,,,2.88403150312661e-12,m2/s,,,,EPMA,crystal_dissolution,Electron Microprobe,true,,,false,use_with_caution,,glass surrounded by NaCl,provenance=compilation_2010; v0_source=zhang_table1; Type_of_dif_as_printed=SEBD; Type_of_exp_as_printed=dissolving NaCl; Analytical_as_printed=Electron Microprobe; Capsule_as_printed=sealed Pt; pres_medium_as_printed=air; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314,supplement,"Holycross, M.",2026-08-31,draft,Bai1994GCA 58; 113,Bai,1994,,Geochimica et Cosmochimica Acta,58,113,10.1016/0016-7037(94)90450-2,"Zhang 2010 Table 1 xls, Entry# 1925; Run# R17P8"
DDB001898,1.0.0,isothermal_d,,Cl,,,,chemical,effective_binary,unspecified,melt,Rhyolite17 (LGB),,,,melt_rhyolite,,,false,false,Rhyolite17 (LGB); SiO2=77.86;TiO2=0.07;Al2O3=12.64;FeOt=0.8;MnO=0.04;MgO=0.06;CaO=0.62;Na2O=3.88;K2O=4.03,wt_pct_oxide,77.86,0.07,12.64,,0.8,,,0.04,0.06,0.62,3.88,4.03,,,,,,anhydrous_total=100,true,0.0006,,,,,1673.15,1673.15,1673.15,1673.15,K,100000,100000,100000,0.1,MPa,,,,,,3600,,,,,,,,,,,,,,,,,,6.91830970919e-12,-11.16,,,6.91830970918934e-12,m2/s,,,,EPMA,crystal_dissolution,Electron Microprobe,true,,,false,use_with_caution,,glass surrounded by NaCl,provenance=compilation_2010; v0_source=zhang_table1; Type_of_dif_as_printed=SEBD; Type_of_exp_as_printed=dissolving NaCl; Analytical_as_printed=Electron Microprobe; Capsule_as_printed=sealed Pt; pres_medium_as_printed=air; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314,supplement,"Holycross, M.",2026-08-31,draft,Bai1994GCA 58; 113,Bai,1994,,Geochimica et Cosmochimica Acta,58,113,10.1016/0016-7037(94)90450-2,"Zhang 2010 Table 1 xls, Entry# 1926; Run# R18P9"
DDB001899,1.0.0,isothermal_d,,Cl,,,,chemical,effective_binary,unspecified,melt,Rhyolite17 (LGB),,,,melt_rhyolite,,,false,false,Rhyolite17 (LGB); SiO2=77.86;TiO2=0.07;Al2O3=12.64;FeOt=0.8;MnO=0.04;MgO=0.06;CaO=0.62;Na2O=3.88;K2O=4.03,wt_pct_oxide,77.86,0.07,12.64,,0.8,,,0.04,0.06,0.62,3.88,4.03,,,,,,anhydrous_total=100,true,0.15,,,,,1123.15,1123.15,1123.15,1123.15,K,100000000,100000000,100000000,100,MPa,,,,,cold_seal,32400,,,,,,,,,,,,,,,,,,2.34422881532e-13,-12.63,,,2.34422881531991e-13,m2/s,,,,EPMA,crystal_dissolution,Electron Microprobe,true,,,false,use_with_caution,,glass surrounded by NaCl,provenance=compilation_2010; v0_source=zhang_table1; Type_of_dif_as_printed=SEBD; Type_of_exp_as_printed=dissolving NaCl; Analytical_as_printed=Electron Microprobe; Apparatus_as_printed=Cold-Sealed; Capsule_as_printed=sealed Au; pres_medium_as_printed=?; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314,supplement,"Holycross, M.",2026-08-31,draft,Bai1994GCA 58; 113,Bai,1994,,Geochimica et Cosmochimica Acta,58,113,10.1016/0016-7037(94)90450-2,"Zhang 2010 Table 1 xls, Entry# 1927; Run# R18P5"
DDB001900,1.0.0,isothermal_d,,Cl,,,,chemical,effective_binary,unspecified,melt,Wet Rhyolite17 (LGB),,,,melt_rhyolite,,,false,false,wet rhyolite17 (LGB); SiO2=77.86;TiO2=0.07;Al2O3=12.64;FeOt=0.8;MnO=0.04;MgO=0.06;CaO=0.62;Na2O=3.88;K2O=4.03,wt_pct_oxide,77.86,0.07,12.64,,0.8,,,0.04,0.06,0.62,3.88,4.03,,,,,,anhydrous_total=100,true,1.1,,,,,1123.15,1123.15,1123.15,1123.15,K,100000000,100000000,100000000,100,MPa,,,,,cold_seal,14400,,,,,,,,,,,,,,,,,,1.44543977075e-12,-11.84,,,1.44543977074593e-12,m2/s,,,,EPMA,crystal_dissolution,Electron Microprobe,true,,,false,use_with_caution,,glass surrounded by NaCl,provenance=compilation_2010; v0_source=zhang_table1; Type_of_dif_as_printed=SEBD; Type_of_exp_as_printed=dissolving NaCl; Analytical_as_printed=Electron Microprobe; Apparatus_as_printed=Cold-Sealed; Capsule_as_printed=sealed Au; pres_medium_as_printed=?; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314,supplement,"Holycross, M.",2026-08-31,draft,Bai1994GCA 58; 113,Bai,1994,,Geochimica et Cosmochimica Acta,58,113,10.1016/0016-7037(94)90450-2,"Zhang 2010 Table 1 xls, Entry# 1928; Run# R19P7"
DDB001901,1.0.0,isothermal_d,,Cl,,,,chemical,effective_binary,unspecified,melt,Wet Rhyolite17 (LGB),,,,melt_rhyolite,,,false,false,wet rhyolite17 (LGB); SiO2=77.86;TiO2=0.07;Al2O3=12.64;FeOt=0.8;MnO=0.04;MgO=0.06;CaO=0.62;Na2O=3.88;K2O=4.03,wt_pct_oxide,77.86,0.07,12.64,,0.8,,,0.04,0.06,0.62,3.88,4.03,,,,,,anhydrous_total=100,true,2.2,,,,,1123.15,1123.15,1123.15,1123.15,K,200000000,200000000,200000000,200,MPa,,,,,cold_seal,10800,,,,,,,,,,,,,,,,,,3.46736850453e-12,-11.46,,,3.4673685045253e-12,m2/s,,,,EPMA,crystal_dissolution,Electron Microprobe,true,,,false,use_with_caution,,glass surrounded by NaCl,provenance=compilation_2010; v0_source=zhang_table1; Type_of_dif_as_printed=SEBD; Type_of_exp_as_printed=dissolving NaCl; Analytical_as_printed=Electron Microprobe; Apparatus_as_printed=Cold-Sealed; Capsule_as_printed=sealed Au; pres_medium_as_printed=?; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314,supplement,"Holycross, M.",2026-08-31,draft,Bai1994GCA 58; 113,Bai,1994,,Geochimica et Cosmochimica Acta,58,113,10.1016/0016-7037(94)90450-2,"Zhang 2010 Table 1 xls, Entry# 1929; Run# R20P9"
DDB001902,1.0.0,isothermal_d,,Cl,,,,chemical,effective_binary,unspecified,melt,Wet Rhyolite17 (LGB),,,,melt_rhyolite,,,false,false,wet rhyolite17 (LGB); SiO2=77.86;TiO2=0.07;Al2O3=12.64;FeOt=0.8;MnO=0.04;MgO=0.06;CaO=0.62;Na2O=3.88;K2O=4.03,wt_pct_oxide,77.86,0.07,12.64,,0.8,,,0.04,0.06,0.62,3.88,4.03,,,,,,anhydrous_total=100,true,2.2,,,,,1123.15,1123.15,1123.15,1123.15,K,100000000,100000000,100000000,100,MPa,,,,,cold_seal,15600,,,,,,,,,,,,,,,,,,5.75439937337e-12,-11.24,,,5.75439937337155e-12,m2/s,,,,EPMA,crystal_dissolution,Electron Microprobe,true,,,false,use_with_caution,,glass surrounded by NaCl,provenance=compilation_2010; v0_source=zhang_table1; Type_of_dif_as_printed=SEBD; Type_of_exp_as_printed=dissolving NaCl; Analytical_as_printed=Electron Microprobe; Apparatus_as_printed=Cold-Sealed; Capsule_as_printed=sealed Au; pres_medium_as_printed=?; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314,supplement,"Holycross, M.",2026-08-31,draft,Bai1994GCA 58; 113,Bai,1994,,Geochimica et Cosmochimica Acta,58,113,10.1016/0016-7037(94)90450-2,"Zhang 2010 Table 1 xls, Entry# 1930; Run# R20P7"
DDB001903,1.0.0,isothermal_d,,Cl,,,,chemical,effective_binary,unspecified,melt,Rhyolite17 (LGB),,,,melt_rhyolite,,,false,false,Rhyolite17 (LGB); SiO2=77.86;TiO2=0.07;Al2O3=12.64;FeOt=0.8;MnO=0.04;MgO=0.06;CaO=0.62;Na2O=3.88;K2O=4.03,wt_pct_oxide,77.86,0.07,12.64,,0.8,,,0.04,0.06,0.62,3.88,4.03,,,,,,anhydrous_total=100,,,,,,H2Ot_composition_col=no 2.98,1123.15,1123.15,1123.15,1123.15,K,100000000,100000000,100000000,100,MPa,,,,,cold_seal,3500,,,,,,,,,,,,,,,,,,8.70963589956e-13,-12.06,,,8.70963589956079e-13,m2/s,,,,EPMA,crystal_dissolution,Electron Microprobe,true,,,false,use_with_caution,,2.98%H2O in brine coexisiting with LGB; obsidian glass surrounded by NaCl,provenance=compilation_2010; v0_source=zhang_table1; Type_of_dif_as_printed=SEBD; Type_of_exp_as_printed=dissolving NaCl; Analytical_as_printed=Electron Microprobe; Apparatus_as_printed=Cold-Sealed; Capsule_as_printed=sealed Au; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314,supplement,"Holycross, M.",2026-08-31,draft,Bai1994GCA 58; 113,Bai,1994,,Geochimica et Cosmochimica Acta,58,113,10.1016/0016-7037(94)90450-2,"Zhang 2010 Table 1 xls, Entry# 1931; Run# R19P4"
DDB001904,1.0.0,isothermal_d,,Cl,,,,chemical,effective_binary,unspecified,melt,Wet Rhyolite17 (LGB),,,,melt_rhyolite,,,false,false,wet rhyolite17 (LGB); SiO2=77.86;TiO2=0.07;Al2O3=12.64;FeOt=0.8;MnO=0.04;MgO=0.06;CaO=0.62;Na2O=3.88;K2O=4.03,wt_pct_oxide,77.86,0.07,12.64,,0.8,,,0.04,0.06,0.62,3.88,4.03,,,,,,anhydrous_total=100,true,4.3,,,,,1123.15,1123.15,1123.15,1123.15,K,200000000,200000000,200000000,200,MPa,,,,,cold_seal,16200,,,,,,,,,,,,,,,,,,4.89778819368e-12,-11.31,,,4.89778819368447e-12,m2/s,,,,EPMA,crystal_dissolution,Electron Microprobe,true,,,false,use_with_caution,,glass surrounded by NaCl,provenance=compilation_2010; v0_source=zhang_table1; Type_of_dif_as_printed=SEBD; Type_of_exp_as_printed=dissolving NaCl; Analytical_as_printed=Electron Microprobe; Apparatus_as_printed=Cold-Sealed; Capsule_as_printed=sealed Au; pres_medium_as_printed=?; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314,supplement,"Holycross, M.",2026-08-31,draft,Bai1994GCA 58; 113,Bai,1994,,Geochimica et Cosmochimica Acta,58,113,10.1016/0016-7037(94)90450-2,"Zhang 2010 Table 1 xls, Entry# 1932; Run# R20P1"
DDB001905,1.0.0,isothermal_d,,Cl,,,,chemical,effective_binary,unspecified,melt,Wet HR8,,,,other,,,false,false,wet HR8; SiO2=79.7115384615385;Al2O3=11.5491452991453;Na2O=3.92094017094017;K2O=4.14529914529915,wt_pct_oxide,79.7115384615385,,11.5491452991453,,,,,,,,3.92094017094017,4.14529914529915,,,,,,anhydrous_total=99.3269230769231,true,6.4,,,,,1173.15,1173.15,1173.15,1173.15,K,80000000,80000000,80000000,80,MPa,,,,,internally_heated_pressure_vessel,3600,,,,,,,,,,,,,,,,,,6.02559586074e-12,-11.22,,,6.02559586074358e-12,m2/s,,,,EPMA,crystal_dissolution,Electron Microprobe,true,,,false,use_with_caution,,glass surrounded by NaCl,provenance=compilation_2010; v0_source=zhang_table1; Type_of_dif_as_printed=SEBD; Type_of_exp_as_printed=dissolving NaCl; Analytical_as_printed=Electron Microprobe; Apparatus_as_printed=IHPV; Capsule_as_printed=sealed Au; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314,supplement,"Holycross, M.",2026-08-31,draft,Bai1994GCA 58; 113,Bai,1994,,Geochimica et Cosmochimica Acta,58,113,10.1016/0016-7037(94)90450-2,"Zhang 2010 Table 1 xls, Entry# 1933; Run# 31"
DDB001906,1.0.0,isothermal_d,,Cl,,,,chemical,effective_binary,unspecified,melt,Wet HR8,,,,other,,,false,false,wet HR8; SiO2=79.7115384615385;Al2O3=11.5491452991453;Na2O=3.92094017094017;K2O=4.14529914529915,wt_pct_oxide,79.7115384615385,,11.5491452991453,,,,,,,,3.92094017094017,4.14529914529915,,,,,,anhydrous_total=99.3269230769231,true,6.4,,,,,1023.15,1023.15,1023.15,1023.15,K,100000000,100000000,100000000,100,MPa,,,,,internally_heated_pressure_vessel,16200,,,,,,,,,,,,,,,,,,8.12830516164e-13,-12.09,,,8.12830516164098e-13,m2/s,,,,EPMA,crystal_dissolution,Electron Microprobe,true,,,false,use_with_caution,,glass surrounded by NaCl,provenance=compilation_2010; v0_source=zhang_table1; Type_of_dif_as_printed=SEBD; Type_of_exp_as_printed=dissolving NaCl; Analytical_as_printed=Electron Microprobe; Apparatus_as_printed=IHPV; Capsule_as_printed=sealed Au; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314,supplement,"Holycross, M.",2026-08-31,draft,Bai1994GCA 58; 113,Bai,1994,,Geochimica et Cosmochimica Acta,58,113,10.1016/0016-7037(94)90450-2,"Zhang 2010 Table 1 xls, Entry# 1934; Run# 52"
DDB001907,1.0.0,isothermal_d,,Cl,,,,chemical,effective_binary,unspecified,melt,Wet HR8,,,,other,,,false,false,wet HR8; SiO2=79.7115384615385;Al2O3=11.5491452991453;Na2O=3.92094017094017;K2O=4.14529914529915,wt_pct_oxide,79.7115384615385,,11.5491452991453,,,,,,,,3.92094017094017,4.14529914529915,,,,,,anhydrous_total=99.3269230769231,true,6.4,,,,,1023.15,1023.15,1023.15,1023.15,K,100000000,100000000,100000000,100,MPa,,,,,internally_heated_pressure_vessel,15900,,,,,,,,,,,,,,,,,,9.77237220956e-13,-12.01,,,9.77237220955808e-13,m2/s,,,,EPMA,crystal_dissolution,Electron Microprobe,true,,,false,use_with_caution,,glass surrounded by NaCl,provenance=compilation_2010; v0_source=zhang_table1; Type_of_dif_as_printed=SEBD; Type_of_exp_as_printed=dissolving NaCl; Analytical_as_printed=Electron Microprobe; Apparatus_as_printed=IHPV; Capsule_as_printed=sealed Au; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314,supplement,"Holycross, M.",2026-08-31,draft,Bai1994GCA 58; 113,Bai,1994,,Geochimica et Cosmochimica Acta,58,113,10.1016/0016-7037(94)90450-2,"Zhang 2010 Table 1 xls, Entry# 1935; Run# 11"
DDB001908,1.0.0,isothermal_d,,Cl,,,,chemical,effective_binary,unspecified,melt,Wet HR8,,,,other,,,false,false,wet HR8; SiO2=79.7115384615385;Al2O3=11.5491452991453;Na2O=3.92094017094017;K2O=4.14529914529915,wt_pct_oxide,79.7115384615385,,11.5491452991453,,,,,,,,3.92094017094017,4.14529914529915,,,,,,anhydrous_total=99.3269230769231,true,6.4,,,,,1073.15,1073.15,1073.15,1073.15,K,100000000,100000000,100000000,100,MPa,,,,,internally_heated_pressure_vessel,7200,,,,,,,,,,,,,,,,,,2.18776162395e-12,-11.66,,,2.18776162394955e-12,m2/s,,,,EPMA,crystal_dissolution,Electron Microprobe,true,,,false,use_with_caution,,glass surrounded by NaCl,provenance=compilation_2010; v0_source=zhang_table1; Type_of_dif_as_printed=SEBD; Type_of_exp_as_printed=dissolving NaCl; Analytical_as_printed=Electron Microprobe; Apparatus_as_printed=IHPV; Capsule_as_printed=sealed Au; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314,supplement,"Holycross, M.",2026-08-31,draft,Bai1994GCA 58; 113,Bai,1994,,Geochimica et Cosmochimica Acta,58,113,10.1016/0016-7037(94)90450-2,"Zhang 2010 Table 1 xls, Entry# 1936; Run# 27"
DDB001909,1.0.0,isothermal_d,,Cl,,,,chemical,effective_binary,unspecified,melt,Wet HR8,,,,other,,,false,false,wet HR8; SiO2=79.7115384615385;Al2O3=11.5491452991453;Na2O=3.92094017094017;K2O=4.14529914529915,wt_pct_oxide,79.7115384615385,,11.5491452991453,,,,,,,,3.92094017094017,4.14529914529915,,,,,,anhydrous_total=99.3269230769231,true,6.4,,,,,1123.15,1123.15,1123.15,1123.15,K,100000000,100000000,100000000,100,MPa,,,,,internally_heated_pressure_vessel,12600,,,,,,,,,,,,,,,,,,1.04712854805e-11,-10.98,,,1.0471285480509e-11,m2/s,,,,EPMA,crystal_dissolution,Electron Microprobe,true,,,false,use_with_caution,,glass surrounded by NaCl,provenance=compilation_2010; v0_source=zhang_table1; Type_of_dif_as_printed=SEBD; Type_of_exp_as_printed=dissolving NaCl; Analytical_as_printed=Electron Microprobe; Apparatus_as_printed=IHPV; Capsule_as_printed=sealed Au; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314,supplement,"Holycross, M.",2026-08-31,draft,Bai1994GCA 58; 113,Bai,1994,,Geochimica et Cosmochimica Acta,58,113,10.1016/0016-7037(94)90450-2,"Zhang 2010 Table 1 xls, Entry# 1937; Run# 24"
DDB001910,1.0.0,isothermal_d,,Cl,,,,chemical,effective_binary,unspecified,melt,Wet HR8,,,,other,,,false,false,wet HR8; SiO2=79.7115384615385;Al2O3=11.5491452991453;Na2O=3.92094017094017;K2O=4.14529914529915,wt_pct_oxide,79.7115384615385,,11.5491452991453,,,,,,,,3.92094017094017,4.14529914529915,,,,,,anhydrous_total=99.3269230769231,true,6.4,,,,,1123.15,1123.15,1123.15,1123.15,K,180000000,180000000,180000000,180,MPa,,,,,internally_heated_pressure_vessel,10800,,,,,,,,,,,,,,,,,,2.57039578277e-12,-11.59,,,2.57039578276886e-12,m2/s,,,,EPMA,crystal_dissolution,Electron Microprobe,true,,,false,use_with_caution,,glass surrounded by NaCl,provenance=compilation_2010; v0_source=zhang_table1; Type_of_dif_as_printed=SEBD; Type_of_exp_as_printed=dissolving NaCl; Analytical_as_printed=Electron Microprobe; Apparatus_as_printed=IHPV; Capsule_as_printed=sealed Au; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314,supplement,"Holycross, M.",2026-08-31,draft,Bai1994GCA 58; 113,Bai,1994,,Geochimica et Cosmochimica Acta,58,113,10.1016/0016-7037(94)90450-2,"Zhang 2010 Table 1 xls, Entry# 1938; Run# 10"
DDB001911,1.0.0,isothermal_d,,Cl,,,,chemical,effective_binary,unspecified,melt,Wet HR8,,,,other,,,false,false,wet HR8; SiO2=79.7115384615385;Al2O3=11.5491452991453;Na2O=3.92094017094017;K2O=4.14529914529915,wt_pct_oxide,79.7115384615385,,11.5491452991453,,,,,,,,3.92094017094017,4.14529914529915,,,,,,anhydrous_total=99.3269230769231,true,6.4,,,,,1023.15,1023.15,1023.15,1023.15,K,190000000,190000000,190000000,190,MPa,,,,,internally_heated_pressure_vessel,1800,,,,,,,,,,,,,,,,,,2.18776162395e-12,-11.66,,,2.18776162394955e-12,m2/s,,,,EPMA,crystal_dissolution,Electron Microprobe,true,,,false,use_with_caution,,glass surrounded by NaCl,provenance=compilation_2010; v0_source=zhang_table1; Type_of_dif_as_printed=SEBD; Type_of_exp_as_printed=dissolving NaCl; Analytical_as_printed=Electron Microprobe; Apparatus_as_printed=IHPV; Capsule_as_printed=sealed Au; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314,supplement,"Holycross, M.",2026-08-31,draft,Bai1994GCA 58; 113,Bai,1994,,Geochimica et Cosmochimica Acta,58,113,10.1016/0016-7037(94)90450-2,"Zhang 2010 Table 1 xls, Entry# 1939; Run# 18"
DDB001912,1.0.0,isothermal_d,,Cl,,,,chemical,effective_binary,unspecified,melt,Wet HR8,,,,other,,,false,false,wet HR8; SiO2=79.7115384615385;Al2O3=11.5491452991453;Na2O=3.92094017094017;K2O=4.14529914529915,wt_pct_oxide,79.7115384615385,,11.5491452991453,,,,,,,,3.92094017094017,4.14529914529915,,,,,,anhydrous_total=99.3269230769231,true,6.4,,,,,973.15,973.15,973.15,973.15,K,200000000,200000000,200000000,200,MPa,,,,,internally_heated_pressure_vessel,14400,,,,,,,,,,,,,,,,,,6.91830970919e-13,-12.16,,,6.91830970918933e-13,m2/s,,,,EPMA,crystal_dissolution,Electron Microprobe,true,,,false,use_with_caution,,glass surrounded by NaCl,provenance=compilation_2010; v0_source=zhang_table1; Type_of_dif_as_printed=SEBD; Type_of_exp_as_printed=dissolving NaCl; Analytical_as_printed=Electron Microprobe; Apparatus_as_printed=IHPV; Capsule_as_printed=sealed Au; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314,supplement,"Holycross, M.",2026-08-31,draft,Bai1994GCA 58; 113,Bai,1994,,Geochimica et Cosmochimica Acta,58,113,10.1016/0016-7037(94)90450-2,"Zhang 2010 Table 1 xls, Entry# 1940; Run# 53"
DDB001913,1.0.0,isothermal_d,,Cl,,,,chemical,effective_binary,unspecified,melt,Wet HR8,,,,other,,,false,false,wet HR8; SiO2=79.7115384615385;Al2O3=11.5491452991453;Na2O=3.92094017094017;K2O=4.14529914529915,wt_pct_oxide,79.7115384615385,,11.5491452991453,,,,,,,,3.92094017094017,4.14529914529915,,,,,,anhydrous_total=99.3269230769231,true,6.4,,,,,1023.15,1023.15,1023.15,1023.15,K,200000000,200000000,200000000,200,MPa,,,,,internally_heated_pressure_vessel,7200,,,,,,,,,,,,,,,,,,9.54992586021e-13,-12.02,,,9.54992586021434e-13,m2/s,,,,EPMA,crystal_dissolution,Electron Microprobe,true,,,false,use_with_caution,,glass surrounded by NaCl,provenance=compilation_2010; v0_source=zhang_table1; Type_of_dif_as_printed=SEBD; Type_of_exp_as_printed=dissolving NaCl; Analytical_as_printed=Electron Microprobe; Apparatus_as_printed=IHPV; Capsule_as_printed=sealed Au; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314,supplement,"Holycross, M.",2026-08-31,draft,Bai1994GCA 58; 113,Bai,1994,,Geochimica et Cosmochimica Acta,58,113,10.1016/0016-7037(94)90450-2,"Zhang 2010 Table 1 xls, Entry# 1941; Run# 12"
DDB001914,1.0.0,isothermal_d,,Cl,,,,chemical,effective_binary,unspecified,melt,Wet HR8,,,,other,,,false,false,wet HR8; SiO2=79.7115384615385;Al2O3=11.5491452991453;Na2O=3.92094017094017;K2O=4.14529914529915,wt_pct_oxide,79.7115384615385,,11.5491452991453,,,,,,,,3.92094017094017,4.14529914529915,,,,,,anhydrous_total=99.3269230769231,true,6.4,,,,,923.15,923.15,923.15,923.15,K,200000000,200000000,200000000,200,MPa,,,,,internally_heated_pressure_vessel,18000,,,,,,,,,,,,,,,,,,1.20226443462e-12,-11.92,,,1.20226443461741e-12,m2/s,,,,EPMA,crystal_dissolution,Electron Microprobe,true,,,false,use_with_caution,,glass surrounded by NaCl,provenance=compilation_2010; v0_source=zhang_table1; Type_of_dif_as_printed=SEBD; Type_of_exp_as_printed=dissolving NaCl; Analytical_as_printed=Electron Microprobe; Apparatus_as_printed=IHPV; Capsule_as_printed=sealed Au; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314,supplement,"Holycross, M.",2026-08-31,draft,Bai1994GCA 58; 113,Bai,1994,,Geochimica et Cosmochimica Acta,58,113,10.1016/0016-7037(94)90450-2,"Zhang 2010 Table 1 xls, Entry# 1942; Run# 23"
DDB001915,1.0.0,isothermal_d,,Cl,,,,chemical,effective_binary,unspecified,melt,Wet HR8,,,,other,,,false,false,wet HR8; SiO2=79.7115384615385;Al2O3=11.5491452991453;Na2O=3.92094017094017;K2O=4.14529914529915,wt_pct_oxide,79.7115384615385,,11.5491452991453,,,,,,,,3.92094017094017,4.14529914529915,,,,,,anhydrous_total=99.3269230769231,true,6.4,,,,,1023.15,1023.15,1023.15,1023.15,K,200000000,200000000,200000000,200,MPa,,,,,internally_heated_pressure_vessel,1620,,,,,,,,,,,,,,,,,,1.28824955169e-12,-11.89,,,1.28824955169313e-12,m2/s,,,,EPMA,crystal_dissolution,Electron Microprobe,true,,,false,use_with_caution,,glass surrounded by NaCl,provenance=compilation_2010; v0_source=zhang_table1; Type_of_dif_as_printed=SEBD; Type_of_exp_as_printed=dissolving NaCl; Analytical_as_printed=Electron Microprobe; Apparatus_as_printed=IHPV; Capsule_as_printed=sealed Au; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314,supplement,"Holycross, M.",2026-08-31,draft,Bai1994GCA 58; 113,Bai,1994,,Geochimica et Cosmochimica Acta,58,113,10.1016/0016-7037(94)90450-2,"Zhang 2010 Table 1 xls, Entry# 1943; Run# 16"
DDB001916,1.0.0,isothermal_d,,Cl,,,,chemical,effective_binary,unspecified,melt,Wet HR8,,,,other,,,false,false,wet HR8; SiO2=79.7115384615385;Al2O3=11.5491452991453;Na2O=3.92094017094017;K2O=4.14529914529915,wt_pct_oxide,79.7115384615385,,11.5491452991453,,,,,,,,3.92094017094017,4.14529914529915,,,,,,anhydrous_total=99.3269230769231,true,6.4,,,,,1023.15,1023.15,1023.15,1023.15,K,200000000,200000000,200000000,200,MPa,,,,,internally_heated_pressure_vessel,27000,,,,,,,,,,,,,,,,,,1.31825673856e-12,-11.88,,,1.31825673855641e-12,m2/s,,,,EPMA,crystal_dissolution,Electron Microprobe,true,,,false,use_with_caution,,glass surrounded by NaCl,provenance=compilation_2010; v0_source=zhang_table1; Type_of_dif_as_printed=SEBD; Type_of_exp_as_printed=dissolving NaCl; Analytical_as_printed=Electron Microprobe; Apparatus_as_printed=IHPV; Capsule_as_printed=sealed Au; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314,supplement,"Holycross, M.",2026-08-31,draft,Bai1994GCA 58; 113,Bai,1994,,Geochimica et Cosmochimica Acta,58,113,10.1016/0016-7037(94)90450-2,"Zhang 2010 Table 1 xls, Entry# 1944; Run# 50"
